사고발생여부,인구수,생활인구수_주중,생활인구수_주말,전통시장여부,지하철출입구개수,버스정류장개수,과속방지턱개수,교차로개수,횡단보도개수,주거,상업,녹지
0,0,324.2122925,337.8986398,0,0,1,0,0,0,0.517001585,0,0.220041512
1,0,346.6674916,299.9397619,0,0,0,2,1,3,0.626038469,0,0
0,626.7205552,157.762786,165.5528341,0,0,0,0,0,0,0.973039874,0,0
1,0,216.4324257,189.6250346,0,0,1,0,1,1,0.317667274,0,0.682313977
1,0,329.7276518,293.599989,1,0,0,2,1,5,0.908615396,0.091387334,0
0,2710.676397,637.0895822,661.308143,0,0,0,0,0,0,0.984588052,0,0
1,0,181.2801231,206.4467289,0,0,0,0,0,0,0.926290836,0,0.074092296
1,0,466.8744863,223.8805412,0,0,0,0,0,0,0.81691696,0.183118551,0
1,1849.093574,415.7245024,400.785885,0,0,1,0,0,1,0.99985458,0,0
0,0,498.799032,538.9063093,0,0,0,0,0,0,0.734475257,0.109319975,0.152999173
0,0,193.2678062,165.5569067,0,0,0,0,1,1,0.597218963,0,0.402633493
1,0,355.7670475,339.8466167,0,0,0,1,1,1,0.999199534,0.002737678,0
0,1626.380704,362.5992526,307.7159632,0,0,0,1,0,0,0.994050421,0,0
0,0,327.1771425,313.0196776,0,0,0,0,0,0,0.99998891,0,0
1,1706.322016,546.0718888,547.1321569,0,0,1,0,1,2,0.520280947,0.178956313,0
0,1075.505412,428.4916546,392.1595906,0,0,0,0,0,0,0.999999668,0,0
1,1163.283686,319.8718994,294.4732772,0,0,0,1,1,2,0.997954988,0,0
1,0,366.2247236,312.7841116,0,0,0,0,1,0,1.000026637,0,0
0,0,279.9874743,266.102158,0,0,0,0,0,0,0.998816612,0,0
0,1242.739158,378.0826403,351.044473,0,0,0,2,1,2,0.999648784,0,0
0,0,402.9188677,497.3003956,0,0,0,0,0,0,0.511371114,0.486544569,0
0,0,502.6608487,491.3734624,0,0,1,0,0,0,0.986304644,0.013662534,0
1,2151.102211,526.5299486,493.6068758,0,0,2,2,0,3,1.000001577,0,0
0,0,277.1667352,265.2093003,0,1,0,0,1,1,0.99968166,0,0
1,0,157.2190486,157.9776806,0,0,0,0,1,1,0.579004269,0,0.112523591
1,0,628.7888967,659.1276702,0,0,1,3,1,2,0.997568898,0,0
0,0,150.3918344,132.1831766,0,0,0,0,0,0,0.765883092,0.081842819,0.152257564
1,0,314.6762364,294.7333896,0,0,1,0,0,0,1.002566027,0,0
0,0,169.6356133,164.9564245,0,0,0,0,0,0,0.999843466,0,0
0,0,127.7278155,121.4001559,0,0,0,1,1,1,0.999996198,0,0
0,0,408.0781382,404.9327016,0,0,1,0,0,0,0.924527459,0.075000744,0
0,0,208.9433992,191.4378219,0,0,0,0,0,1,0.997955051,0,0
0,0,212.2111042,205.3932828,0,0,0,0,0,0,0.99984899,0,0
0,0,764.1550777,763.4337621,0,0,0,0,0,0,0.872967994,0,0.001123822
1,1889.260002,622.652855,626.4893169,0,0,0,0,0,0,0.910482929,0.089511435,0
0,0,224.8406828,250.8701209,0,0,1,0,0,0,0.59891967,0,0.384894968
0,2332.031075,574.1967251,569.1321018,0,0,0,0,1,2,0.990352378,0.008431991,0
1,0,402.6121492,417.2159827,1,0,0,0,0,0,0.98317858,0,0
1,0,398.8510839,408.9699993,0,0,1,0,0,2,0.997743862,0,0
0,1128.195868,252.2953616,271.5279092,0,0,0,0,0,2,0.736423637,0,0.263592482
1,2283.802363,278.8321947,304.4718346,0,0,1,1,1,1,0.900903699,0,0.098049479
0,0,172.0891531,189.8245717,0,0,0,0,0,0,1.002236736,0,0
0,0,315.1512929,248.3863677,0,0,3,0,0,1,0.410886209,0.136913688,0.451956831
1,1951.269628,424.4785771,451.3342689,1,0,0,0,0,0,0.99998575,0,0
1,2159.166299,413.3905875,408.1831725,0,0,0,0,0,0,0.874390868,0.124999726,0
0,0,386.1543372,361.0503857,0,0,0,0,0,0,0.991479484,0.009145305,0
0,1333.426075,377.204502,352.0089006,0,0,2,1,0,1,1.002573527,0,0
1,1076.618024,314.3450703,286.7789309,0,0,1,0,0,0,0.999727209,0.000261253,0
0,0,98.69664173,94.76223015,0,0,0,1,1,2,0.999996345,0,0
1,2486.702467,671.8339262,693.4310267,0,0,1,0,2,2,1.00001694,0,0
1,0,348.0551661,370.3510631,0,0,0,2,0,0,0.696776457,0,0
0,0,763.3742908,770.1507833,0,0,0,0,0,2,0.16330988,0.030343953,0
0,2483.216616,569.6697856,549.1050341,0,0,0,1,0,1,0.99998854,0,0
0,0,187.7087773,174.4160873,0,0,0,0,0,0,0.620858167,0,0
0,0,233.2704163,225.4035121,0,0,0,0,0,0,0.999850298,0,0
0,0,371.5923002,363.772104,0,0,0,0,0,0,0.852736889,0.147243354,0
0,0,290.5339196,276.9805682,0,0,0,0,1,1,0.998788023,0,0
1,0,421.9190799,421.9094231,0,0,0,0,0,0,0.696286805,0,0.122067447
0,0,245.8857664,201.3841975,0,0,0,0,0,0,0.159010006,0.644747585,0.196246442
0,0,132.2355521,128.4029454,0,0,0,0,0,0,0.999843556,0,0
1,0,758.0619515,750.4304431,0,0,0,0,0,0,0.897174545,0,0
1,0,322.6881666,255.6308286,0,3,0,0,1,5,0.753280662,0.239873752,0
0,0,242.3803844,195.1703317,0,0,0,0,0,0,0.470871676,0.086877108,0.442265752
1,0,301.0256081,243.6955897,0,2,0,0,1,3,0.739784678,0.246707337,0
1,0,174.6726989,178.575187,0,1,1,0,0,0,0.282362939,0,0.016147634
1,2248.88823,319.3038271,324.6999507,0,0,0,0,0,0,0.999730691,0,0
1,495.8579986,282.5898803,238.406626,0,0,0,1,0,1,0.841393621,0.125126216,0.033586347
0,0,541.5445779,582.589779,0,0,1,0,1,2,0.643669565,0.211583671,0.138115698
0,2303.696476,666.6990142,648.4225023,0,0,0,0,0,1,0.999996577,0,0
1,1867.637534,474.2651876,490.4423153,0,0,0,0,0,0,0.949989278,0.047897457,0
0,0,494.3608069,507.5330817,0,0,0,0,0,2,0.825463978,0.168290232,0
0,0,199.2302261,182.3729054,1,0,0,0,0,2,0.983722552,0.016299831,0
0,0,313.4629962,302.0402037,0,0,0,0,0,1,0.545803057,0,0.447379581
1,0,394.4049172,404.0457018,0,0,1,0,0,2,0.997926275,0,0
0,1219.958695,365.1917086,338.6086783,0,0,2,4,1,0,0.999394134,0,0
0,0,295.4675928,298.4436197,0,0,0,0,0,0,1.000615789,0,0
0,0,401.3316075,326.9619026,0,0,0,0,1,2,0.775336533,0.224676921,0
0,0,302.6193337,315.6787615,0,0,0,0,0,0,0.515274082,0,0.234534697
0,0,633.5280271,632.0299478,0,0,0,0,0,1,0.999992641,0,0
1,0,433.5863715,444.3481561,0,0,2,0,1,1,0.533807752,0,0.149361848
1,2269.898764,506.2282102,473.3128577,0,0,0,1,0,2,0.999997961,0,0
1,1565.261034,553.4136361,555.404187,0,0,0,0,0,0,0.472639807,0.236392722,0
1,0,141.3535343,184.5879242,0,0,0,0,0,1,0.238666188,0.362240411,0.098797447
0,2276.723157,705.3588734,715.7576638,0,0,0,0,0,1,0.999193288,0,0
0,0,245.7399622,218.3132066,1,0,1,0,0,2,0.96280982,0.037186996,0
0,0,187.4903183,174.187484,0,0,0,0,0,0,0.6184314,0,0
0,1075.505412,428.4916546,392.1595906,0,0,0,0,0,0,0.999999668,0,0
0,0,118.3828141,113.1496776,0,0,0,2,1,1,0.999996166,0,0
1,1496.542838,445.6457645,428.2240224,0,0,0,0,1,4,0.9998607,0,0
0,0,233.062271,191.0034072,0,0,0,0,0,1,0.510205808,0.040557753,0.449243868
0,0,617.0789215,596.644279,0,0,2,0,0,6,0.999928599,0,0
0,1952.346438,436.8316559,431.8763165,0,0,0,1,0,0,0.938158193,0.061836873,0
1,0,491.662928,450.6993005,1,0,0,0,0,0,1.000000473,0,0
1,0,437.7590562,462.6555053,0,0,0,0,0,0,0.980603414,0.019286447,0
1,0,483.0584408,471.3411258,0,0,0,0,1,3,0.99993253,0,0
0,0,164.288853,157.3282121,0,0,0,0,0,0,0.999835263,0,0
0,0,255.5108634,282.1399509,0,0,0,0,0,0,0.533192179,0,0.427520889
1,2366.215962,459.763714,457.5902711,0,0,1,0,1,2,0.999970766,0,0
0,1043.755035,528.8964991,438.4142114,0,0,0,0,0,0,0.876904794,0.123089741,0
0,0,603.0092597,622.1871913,0,0,0,0,0,1,0.714490099,0,0.087416019
1,0,636.6435064,653.1292214,0,0,0,0,0,0,0.993609613,0.007064962,0
1,1959.876639,410.0445318,397.950949,0,0,0,0,0,0,0.76838493,0.231010347,0
1,1607.885357,420.5166881,465.425126,0,0,0,1,0,0,0.989286962,0,0
0,0,242.2123927,226.789398,0,0,0,4,0,3,0.99989524,0,0
0,0,398.2395463,431.2080335,0,0,1,0,0,0,0.619332747,0.088261509,0.292548157
1,0,503.7713654,491.4978331,1,0,0,0,0,1,0.968531479,0.031704263,0
1,2469.512787,480.7202842,504.5431844,1,0,0,0,0,0,0.997854795,0.002198503,0
0,0,328.147205,325.8597732,0,0,1,0,0,3,0.53668771,0,0.366793441
1,2940.876198,644.0668066,642.7346238,0,0,0,0,1,3,0.999997316,0,0
0,0,142.9866054,124.5621569,0,0,0,0,1,2,0.820480336,0.121065213,0.058474592
0,0,935.6210769,972.9140648,0,0,0,0,1,1,0.892397797,0,0.036407071
1,0,502.1672019,516.7146854,0,0,0,0,0,1,0.993775275,0,0
1,1941.752974,585.6906479,597.5010486,0,0,0,0,0,0,0.99391548,0.006128501,0
1,0,80.45227811,61.88589205,0,0,0,0,0,0,0.629079335,0,0.349449689
0,0,502.795197,543.322661,0,0,0,0,0,1,0.647062641,0.164265752,0.182121776
1,0,327.2221969,290.1404494,1,0,0,1,1,5,0.913060377,0.086976772,0
0,0,190.9383339,168.2534679,0,0,0,0,0,0,0.882253751,0.115274189,0
1,0,479.8538451,463.5681163,0,0,0,0,0,1,0.816983372,0.176527514,0
0,1367.096325,349.6353958,326.5080097,0,0,2,1,1,0,1.002574494,0,0
1,0,345.4817171,389.7212996,0,0,0,0,0,0,0.999670319,0,0
1,1982.949032,414.5800396,383.7771263,0,0,1,1,1,0,0.999979103,0,0
1,0,392.2925508,353.066664,0,0,1,0,0,3,0.848154849,0.13522614,0
0,0,418.2603655,451.2824958,0,0,1,0,0,0,0.73525425,0.259161672,0
0,0,450.5007702,489.4614233,0,0,0,0,0,1,0.644121037,0.109651642,0.239980117
0,0,543.7510882,522.697089,0,0,0,0,0,0,0.98207217,0.017924273,0
1,0,274.2708093,287.1096911,0,0,0,0,0,0,0.77347295,0,0.226483048
1,2081.810632,415.6234322,429.9981226,0,0,0,0,0,0,0.99985217,0,0
1,1132.866066,285.4283662,261.4824813,0,0,2,1,1,2,0.997955216,0,0
1,0,159.6681679,171.7413779,0,0,0,0,0,2,0.946575425,0.035376748,0.017719121
0,1781.660522,574.9304757,533.9036212,0,0,0,0,0,0,0.999961489,0,0
0,0,302.6012352,300.2855576,0,0,1,0,0,4,0.537666751,0,0.354429293
0,0,830.2032825,831.9527369,0,0,0,1,0,0,0.251566395,0.065307566,0
0,0,658.5480323,665.1350141,0,0,0,0,0,0,0.78891343,0,0.211092216
1,0,336.3772173,320.0899621,0,0,0,1,0,0,1.00225554,0.00023146,0
1,0,348.0381499,363.8769002,1,0,2,1,0,1,0.999988186,0,0
1,0,413.8142247,404.0256376,0,0,0,0,0,0,0.999999983,0,0
0,1898.670199,649.8433942,678.7375129,0,0,0,0,0,2,0.971195407,0,0.020663264
0,0,168.6192731,146.1875866,0,0,0,0,0,2,0.722807751,0.009291754,0.267876222
1,0,644.5888059,683.5875054,1,1,1,1,0,2,0.714939463,0.264337895,0.015480647
1,0,355.5591079,353.1577537,0,0,0,2,0,0,0.996846294,0.003155856,0
1,0,365.3517471,351.4930149,0,0,0,0,0,0,0.999005823,0.000967536,0
0,0,972.0480241,1009.67557,0,0,0,0,1,1,0.869232509,0,0.043064036
1,2228.902882,302.024902,307.2923191,1,0,1,0,0,0,0.9997635,0,0
0,1760.933793,585.8700735,542.156562,0,0,0,0,0,0,0.999961237,0,0
0,0,213.6452495,193.8524355,0,0,0,2,0,0,0.997961432,0,0
0,269.9709805,655.5023399,369.9673674,1,0,0,1,0,2,0,1.000494376,0
1,0,332.6325592,310.6877377,0,0,1,0,1,0,1.002574497,0,0
1,0,402.9506081,374.5115862,0,0,0,1,0,0,0.725803151,0.007735793,0
1,0,425.7372691,448.9042498,0,0,0,0,0,0,0.961832221,0.038163985,0
0,1218.968483,281.6603843,277.7484317,0,0,0,0,0,0,0.999093352,0,0
0,0,477.4338815,431.2421588,0,0,1,0,0,2,0.970913513,0.020541808,0
0,1744.340913,593.0367226,547.8403927,0,0,0,0,0,0,0.999955252,0,0
0,0,448.0053407,392.8418015,0,0,0,0,0,0,0.992232981,0.009524831,0
0,0,376.1796755,367.6760524,0,0,0,0,0,0,0.873235832,0.109348288,0.017391112
0,0,248.002151,239.4246189,0,0,0,0,0,0,0.99985244,0,0
0,0,96.13839484,162.4792654,0,0,0,0,0,0,0.999999694,0,0
1,2506.841,677.5076036,664.1291195,0,0,0,0,0,2,0.999996005,0,0
1,2834.54866,574.7079353,595.4813129,1,0,0,0,0,0,1.000018299,0,0
1,1273.282125,645.1953841,641.0398005,0,0,0,0,0,1,0.317864056,0.353648142,0
1,0,409.2099988,334.5301737,0,0,0,0,0,2,1.000010268,0,0
0,2545.057165,418.647998,447.4635714,0,0,0,0,0,0,1.000008452,0,0
0,0,181.6138518,172.3864643,1,0,0,0,1,1,0.987372791,0.012679366,0
0,0,287.7781153,289.7872845,0,0,0,0,0,0,0.815661898,0.014253265,0.170084733
0,2283.833457,764.5953117,776.679225,0,0,0,0,1,0,0.990648957,0,0.00935894
1,0,522.8854015,496.0202041,0,0,0,0,0,0,0.992116677,0.007854816,0
1,0,366.1406449,345.2825096,0,0,0,0,0,0,1.003925369,0,0
1,1955.725682,432.2562271,459.5370943,1,0,0,0,0,0,0.999997296,0,0
0,0,421.4113014,392.853404,0,0,0,0,0,0,0.836248068,0.163961459,0
0,1912.364554,411.4146267,399.1499241,0,0,0,0,0,0,0.769733628,0.229656924,0
1,1286.615508,689.1908325,621.2466544,1,0,0,0,0,1,0.992620538,0.007339717,0
0,1321.628885,388.3496932,362.329862,0,0,0,0,0,1,1.002573478,0,0
0,1292.991142,425.7054596,406.7287503,0,0,0,1,0,2,0.84004756,0.159963027,0
1,0,165.5000693,176.5904931,0,0,0,0,0,1,0.945424354,0.034919166,0.019325031
1,1911.148375,568.9792954,544.2082797,0,0,0,0,0,0,0.995133283,0,0
0,0,189.1675029,176.0176126,0,0,0,1,2,3,0.844094939,0.156016608,0
0,0,242.7201727,269.1144739,0,0,2,0,0,0,0.667433211,0,0.330216476
0,0,81.06166367,63.68146862,0,0,0,0,0,1,0.615589344,0,0.361649201
0,1372.162838,363.0768754,341.3207745,0,0,0,0,0,0,0.965158186,0.034854367,0
0,0,118.1237789,112.9201294,0,0,0,2,1,1,0.999996168,0,0
0,0,198.4477795,185.0437028,0,0,0,1,0,0,0.896370302,0.103563237,0
1,0,377.5281641,399.3082941,0,0,0,0,1,0,0.604994513,0.063132815,0.332250427
1,0,357.2970294,341.9916258,0,0,0,1,1,1,0.998491763,0.003550601,0
1,0,559.6476034,600.6736578,0,0,3,0,1,1,0.646286472,0.230676847,0.116399201
0,0,480.6324845,483.6481424,0,0,0,2,0,2,0.999363413,0,0
0,0,686.5109724,693.8805339,0,0,0,0,0,0,0.837168303,0,0.162838855
1,0,481.8454497,491.0005873,0,0,0,0,0,0,0.992776236,0,0
1,0,161.8397368,184.002684,0,0,0,0,0,0,0.867358423,0,0.133040413
1,2157.2262,449.9088173,424.6130158,1,0,0,0,0,0,1.000000589,0,0
0,652.3833007,259.5414434,264.4648465,0,0,0,2,0,1,0.99982986,0,0
0,0,253.730287,256.4087309,0,0,0,0,0,0,0.998221995,0,0
0,0,453.9233728,449.1324999,0,0,1,0,0,0,0.894631421,0.105371071,0
1,0,304.1533903,300.4173562,0,0,2,0,0,1,0.536933401,0,0.424181098
1,0,192.3941946,185.6658876,0,0,0,1,0,1,0.746206416,0.055873927,0.197915988
1,2226.603869,256.1083634,280.3907814,0,0,0,2,0,1,0.892705956,0,0.1034717
0,2120.884651,399.5985285,414.2604777,0,0,0,0,0,0,0.99984874,0,0
1,2931.64385,552.0139192,569.9423966,0,0,0,0,0,0,1.000032433,0,0
1,2202.6573,679.4162212,677.9699937,0,0,2,0,1,2,0.995838401,0,0
1,1664.972503,471.0684376,488.7876524,0,0,3,0,1,3,0.999993832,0,0
0,0,220.2884393,219.6450579,0,0,2,0,1,2,0.540330406,0,0.290783653
0,0,188.8053459,183.1517994,0,0,0,0,0,0,0.999845466,0,0
0,2361.305642,363.8834027,350.9270892,0,0,0,0,0,0,0.999987147,0,0
1,1571.635691,408.5761493,454.7303705,0,0,0,0,0,0,0.98891768,0,0
1,1866.624316,461.8918519,476.3133911,0,0,0,1,0,0,0.943793699,0.054112248,0
0,0,580.257746,598.1958774,0,0,0,0,0,0,0.991131989,0,0
0,0,272.6813681,263.2755158,0,0,0,0,0,0,0.999853558,0,0
0,0,411.3356932,370.8013831,0,0,2,0,0,1,0.85390249,0.129815681,0
1,0,344.0487014,308.619246,0,0,0,0,0,0,0.669915628,0,0
1,0,526.4239732,500.4564131,0,0,0,0,0,0,0.994541061,0.005396942,0
0,0,626.951002,667.2436848,0,0,2,1,0,3,0.718991365,0.23420549,0.041526695
1,2314.560778,380.4177439,386.078301,1,0,0,0,0,0,0.999744854,0,0
1,1753.605735,500.7885606,510.0657395,0,0,2,0,0,1,0.98334293,0.016660559,0
0,0,85.46246306,65.87284976,0,0,1,1,1,2,0.671629658,0,0.288968315
0,0,310.8128912,260.2646399,0,0,0,0,0,1,0.497488287,0.04653677,0.455229593
0,0,544.7725225,522.5381014,0,0,0,0,0,0,0.999992159,0,0
0,2275.482811,765.0879851,777.684852,0,0,0,0,1,0,0.998017666,0,0.001990135
0,1541.430996,319.700417,309.3409991,0,0,1,0,1,3,0.934905657,0.043381778,0.021309452
1,1409.503364,138.4396333,152.434073,0,0,0,0,0,0,0.74636177,0,0.235129617
0,0,312.0289755,296.6022972,0,0,0,0,2,1,0.859951275,0.14012099,0
1,0,353.3079341,358.555137,0,0,1,0,1,2,0.999584874,0,0
1,2102.114228,556.4429361,564.4954603,1,0,1,0,0,0,0.881337128,0.112389829,0
0,0,249.5432598,211.0823462,0,0,0,0,0,0,0.777624309,0.222639138,0
1,2040.450436,722.6713139,736.6676458,0,2,0,0,0,3,1.000094665,0,0
0,0,329.93621,304.5778068,0,0,0,0,0,0,0.885756781,0.114257268,0
1,0,356.056512,319.1351001,0,0,1,0,0,3,0.837514642,0.144827778,0
1,0,408.5112403,422.9398167,1,0,0,0,0,0,0.979627,0,0
0,1019.010661,351.2310049,305.1282414,0,0,0,0,0,0,0.984134257,0.015834665,0
0,0,206.2780636,187.8354089,0,0,0,0,0,0,0.56635174,0,0.396865446
1,0,242.7074802,245.37515,0,0,1,1,0,3,0.860281733,0.100231351,0.038603851
0,0,378.2760544,319.6932173,0,0,0,0,0,0,0.864615379,0.135421956,0
0,0,266.6231981,225.8349365,0,0,1,0,0,0,0.79019838,0.192461362,0
0,0,170.5365399,147.5691212,0,0,0,0,0,2,0.706986131,0.001854465,0.291133122
1,0,453.737308,317.9991127,0,0,0,0,1,1,0.316246934,0.683753066,0
0,0,240.1208036,266.3916843,0,0,1,0,0,0,0.764771516,0,0.235381411
1,0,544.3717222,489.9981486,1,0,0,0,1,0,1.000001864,0,0
0,0,253.7189208,242.5918344,0,0,0,0,0,0,0.999872896,0,0
0,1320.641813,389.2271629,363.1365075,0,0,0,0,0,1,1.002573478,0,0
0,0,145.8124267,128.2363769,0,0,0,0,0,1,0.789627017,0.106216786,0.104174684
0,0,184.4238412,202.6747295,0,0,0,0,0,0,0.858133997,0,0.049250977
1,2760.393029,570.0667423,576.9013901,0,0,0,1,1,1,0.999814363,0,0
0,2677.10234,704.5359619,696.6801091,0,0,0,0,0,2,0.999984522,0,0
0,0,93.25571324,92.67533708,0,0,0,0,0,0,0.999834283,0,0
1,0,41.82624993,33.30205591,0,0,0,1,0,1,0.332559831,0,0.02872023
0,980.0149962,441.4101808,373.1971369,0,0,0,0,0,0,0.838265524,0.161722272,0
1,0,357.7839828,369.383396,0,0,0,1,1,1,1.000273466,0,0
1,386.3657549,348.3822177,314.1412512,0,0,3,5,0,4,0.816612584,0.183305349,0
0,1034.649377,525.2944269,437.6646323,0,0,0,0,0,0,0.899044624,0.100949617,0
0,0,477.2210058,470.5146186,0,0,0,0,0,0,0.819233423,0.174487929,0
1,0,500.2330885,574.0988581,0,0,1,0,1,1,0.82807224,0,0.036483887
1,2268.376455,557.2640934,552.5693318,1,0,0,0,1,5,0.977266829,0.020754111,0
1,0,188.7147705,160.5120798,0,0,0,1,0,2,0.681934355,0,0
1,833.8598441,416.8530555,365.6691303,0,0,0,0,0,0,0.999994784,0,0
1,2389.800686,307.948567,334.6616761,0,0,1,1,1,3,0.91748378,0,0.082538517
0,1817.065949,476.5693543,507.9071194,0,0,0,1,0,1,0.395040604,0.604946219,0
1,1429.880749,651.1803417,649.3201239,0,0,0,0,0,0,0.295502101,0.366138819,0
0,0,475.9243022,429.1272348,0,0,1,0,0,1,0.980108129,0.012860166,0
0,0,393.2839146,317.8854584,0,0,0,0,0,0,0.782873551,0.217161659,0
0,0,139.1652994,136.0886362,0,0,0,0,0,0,0.999839971,0,0
0,1528.939264,324.3892768,313.3206809,0,0,1,0,0,2,0.91151082,0.064655239,0.023410219
0,0,320.2590023,303.2763199,0,0,0,1,1,2,0.867313696,0.132750539,0
1,2226.585905,413.3720196,385.3448479,1,0,1,0,1,1,1.000001008,0,0
0,0,456.6755839,493.106932,0,0,0,1,0,0,0.745502932,0.078799613,0.175536963
0,0,178.6957914,160.20926,0,0,0,0,0,0,0.629572546,0,0.328596786
1,0,117.9317558,115.4291592,0,0,1,0,1,1,0.548389372,0,0.113722149
0,0,313.5125346,297.1131904,0,0,0,0,0,1,0.554352004,0,0.444531123
1,2571.388645,509.9411333,487.5182457,0,0,2,0,1,2,0.999981358,0,0
1,0,159.7628248,158.7340102,0,0,0,0,1,0,0.602270282,0,0.125073287
1,0,330.7846731,341.2546427,0,0,0,2,1,3,1.000274097,0,0
0,2408.406272,619.3758312,629.2368139,0,0,0,0,0,0,0.982958755,0,0
0,0,381.6654159,352.87021,0,0,0,0,1,2,0.855063853,0,0.144980429
1,700.8651672,635.7903479,867.6762161,0,0,1,0,0,2,0.080014396,0.390132106,0
1,0,379.3407484,376.5785278,0,0,0,1,0,0,0.994619459,0.005382705,0
0,296.1435448,165.8805587,178.3802895,0,0,1,0,0,0,0.999313343,0,0
0,0,267.9702733,239.763006,0,0,1,0,0,0,1.002184114,0,0
0,0,549.2439424,523.5723143,0,0,0,0,0,0,0.999995712,0,0
0,0,336.2231865,316.4809433,0,0,1,1,0,0,0.947260117,0.054893418,0
0,0,474.5062487,461.0302818,0,0,1,0,0,1,0.908957824,0.088722648,0
1,2985.066323,579.5759495,596.1206003,0,0,0,0,0,0,0.999792648,0,0
1,0,337.7344312,292.7168505,0,0,0,0,0,0,0.629395397,0,0
0,0,428.5910649,399.7138112,0,0,0,0,0,0,0.836723411,0.163346747,0
0,0,377.6491788,359.3198195,0,0,0,0,0,0,0.9931862,0.007422389,0
0,0,303.6717023,305.8370484,0,0,0,0,0,0,0.96106738,0.038732573,0
1,0,653.6996512,653.4642024,0,0,2,0,1,1,0.767817137,0,0.074587723
0,0,213.3853424,192.844125,1,0,0,0,0,2,0.979837109,0.02019137,0
0,0,240.063759,266.3771209,0,0,0,0,0,0,0.81426087,0,0.184261514
0,0,309.5795711,242.4263941,0,0,0,0,0,1,0.839269507,0.160736596,0
0,0,212.0913519,195.6266028,0,0,0,0,0,1,0.841855727,0.158268383,0
0,1979.923122,443.3828439,470.0562372,0,0,0,1,2,3,0.430177161,0.569810495,0
0,0,350.9282566,336.4377551,0,0,0,3,0,0,1.002601948,0,0
1,0,190.476764,166.2040141,0,0,0,2,0,2,0.711215262,0,0
0,0,87.34323679,71.20040764,0,0,1,0,0,1,0.608233151,0,0.363847263
1,0,738.9021077,730.4886943,0,0,0,0,0,0,0.889820913,0,0
0,0,371.1568693,211.223308,0,0,0,0,0,0,0.2309061,0.747925955,0.021056206
0,0,226.9759086,180.6788238,0,0,0,0,1,4,0.832048946,0.167974313,0
0,0,398.2407863,344.9100185,0,0,0,0,0,0,0.83297337,0.167054894,0
0,0,409.2142115,405.9074433,0,0,2,0,1,4,0.935064923,0.06493801,0
1,0,276.4339737,284.8343826,0,0,1,0,1,5,0.974060868,0.022504654,0
1,0,627.9449974,658.5186488,0,0,0,3,0,1,0.994452859,0,0
0,0,254.2632004,242.2792708,0,0,0,0,0,1,0.836567153,0.163556814,0
1,2695.514082,744.9902388,759.0339335,1,0,0,3,1,0,0.981149368,0.018848197,0
0,0,239.6656735,254.6638641,0,0,0,0,0,0,0.720372125,0,0.279660049
1,0,150.0889707,171.057754,0,0,0,0,0,0,0.800084462,0,0.190431879
1,0,358.4195292,372.8954322,0,0,1,0,0,1,0.9241068,0,0
0,0,495.2548937,482.8676537,0,0,1,0,0,1,0.92862045,0.069053792,0
1,1521.525172,630.34102,540.8533109,0,0,3,0,1,3,0.944884352,0,0.055127164
0,0,313.3174566,259.4802043,0,0,0,0,0,1,0.488169088,0.05454257,0.456547252
1,0,504.2606497,458.8277774,1,0,0,0,0,0,1.000000592,0,0
0,0,189.0249847,175.6952904,1,0,0,0,1,0,0.986723097,0.01330278,0
0,0,378.008195,369.2222567,0,0,0,0,0,0,0.871016998,0.084870754,0.0440856
0,0,96.59600358,82.18769775,0,0,1,0,0,2,0.594872142,0,0.366955909
1,0,302.3181955,267.4587347,0,0,2,0,0,3,0.826229334,0.155462654,0
1,2440.538185,667.7691359,689.3525231,0,0,0,0,1,2,0.999975796,0,0
1,0,79.06962976,99.77979773,0,0,0,0,0,0,0.000798427,0,0
0,1173.051359,718.7980885,693.7332993,1,0,0,0,0,0,0.667186583,0.332796601,0
0,1979.657312,436.9615446,432.3759888,0,0,0,0,0,0,0.935478959,0.064515973,0
1,3094.897898,656.482292,670.1494212,0,0,0,0,1,2,0.999779676,0,0
0,0,152.3826092,170.678292,0,0,0,3,0,1,0.746350173,0,0.131165983
0,0,396.6957601,394.5773514,0,0,0,0,0,0,0.935089975,0.064367436,0
1,1289.713613,699.0052661,625.7954308,1,0,0,0,0,0,0.99994473,1.80E-05,0
0,0,498.1671956,514.3144227,0,0,0,0,0,2,0.826388475,0.16735059,0
1,2172.183941,440.1279021,413.7010001,1,0,0,0,0,0,1.000000713,0,0
1,1203.594042,435.4506425,429.9695831,0,0,2,0,0,1,0.999999712,0,0
0,0,161.1368557,140.6678134,0,0,0,0,0,0,0.743779071,0.036621912,0.219580603
0,0,268.8297058,295.7502,0,0,0,0,0,0,0.526221863,0,0.431515649
1,2224.52266,514.2089432,480.7202394,0,0,0,1,0,3,1.00000191,0,0
0,0,372.7534136,437.2796212,0,0,0,0,0,1,0.59514732,0.399464623,0
1,0,323.3306039,253.4546827,0,0,1,0,0,0,0.83233006,0.167390145,0
1,685.6469001,328.3475193,338.6480935,0,0,2,0,0,4,0.96548338,0.031082118,0
1,2142.386834,565.5842452,577.3159546,1,0,0,0,0,0,0.876526091,0.117200912,0
0,1503.371325,484.5279247,471.4215243,1,0,0,3,0,0,0.998863317,0,0
0,0,489.7016036,462.1951745,0,0,0,0,0,0,0.929557444,0.070440097,0
0,0,252.9830605,201.4845173,0,0,0,0,0,0,0.455362143,0.108295468,0.436361374
