OrderID,Seq,OrderDate,ProductID,Qty,Amt,CustomerID
12,1,2016-06-25,p1026741,1,3227,c055296
13,1,2016-06-25,p1149411,1,1000,c070800
14,1,2016-06-25,p1030071,1,2450,c087047
14,2,2016-06-25,p1012751,1,1250,c087047
14,3,2016-06-25,p1191881,1,1750,c087047
15,1,2016-06-25,p1005891,1,1950,c116443
15,2,2016-06-25,p1005621,1,2900,c116443
15,3,2016-06-25,p1175481,1,1300,c116443
15,4,2016-06-25,p1234751,1,909,c116443
15,5,2016-06-25,p1097831,1,1455,c116443
15,6,2016-06-25,p1149401,2,1818,c116443
15,7,2016-06-25,p1030071,1,2450,c116443
15,8,2016-06-25,p1097821,1,1000,c116443
15,9,2016-06-25,p1012641,1,1100,c116443
16,1,2016-06-25,p1012581,1,1050,c189576
16,2,2016-06-25,p1012641,1,1100,c189576
17,1,2016-06-25,p1233511,1,2050,c277968
18,1,2016-06-25,p1127201,2,7454,c297812
18,2,2016-06-25,p1207951,2,5600,c297812
18,3,2016-06-25,p1237811,2,16000,c297812
19,1,2016-06-25,p1144371,1,1250,c321748
20,1,2016-06-25,p1207951,1,2800,c341307
21,1,2016-06-25,p1175481,1,1300,c347991
21,2,2016-06-25,p1246581,1,1136,c347991
21,3,2016-06-25,p1255281,1,1182,c347991
22,1,2016-06-25,p1255281,1,1182,c366582
22,2,2016-06-25,p1235451,1,1227,c366582
22,3,2016-06-25,p1100371,2,800,c366582
23,1,2016-06-25,p1001771,1,3600,c043717
23,2,2016-06-25,p1175481,1,1300,c043717
23,3,2016-06-25,p1200641,1,5700,c043717
24,1,2016-06-25,p1284851,1,2750,c096939
25,1,2016-06-25,p1030071,1,2450,c134441
25,2,2016-06-25,p1005891,2,3900,c134441
25,3,2016-06-25,p1100371,4,1600,c134441
26,1,2016-06-25,p1005891,1,1950,c222322
26,2,2016-06-25,p1006411,1,1091,c222322
26,3,2016-06-25,p1012641,1,1100,c222322
26,4,2016-06-25,p1012881,1,1600,c222322
26,5,2016-06-25,p1284851,1,2750,c222322
26,6,2016-06-25,p1207951,1,2800,c222322
27,1,2016-06-25,p1284851,1,2750,c304195
27,2,2016-06-25,p1030071,1,2450,c304195
28,1,2016-06-25,p1100371,3,1200,c312668
28,2,2016-06-25,p1233511,1,2050,c312668
28,3,2016-06-25,p1234751,2,1818,c312668
28,4,2016-06-25,p1235451,1,1227,c312668
28,5,2016-06-25,p1246581,4,4544,c312668
29,1,2016-06-25,p1012751,1,1250,c340251
30,1,2016-06-25,p1246581,1,1136,c057271
31,1,2016-06-25,p1012641,1,1100,c083645
32,1,2016-06-25,p1233511,1,2050,c098958
32,2,2016-06-25,p1005771,1,1850,c098958
33,1,2016-06-25,p1011291,1,273,c109363
34,1,2016-06-25,p1012751,1,1250,c116538
34,2,2016-06-25,p1175481,1,1300,c116538
35,1,2016-06-25,p1234751,1,909,c177762
36,1,2016-06-25,p1036481,1,1050,c314144
36,2,2016-06-25,p1005891,4,7800,c314144
37,1,2016-06-25,p1012641,1,1100,c319923
37,2,2016-06-25,p1005771,1,1850,c319923
37,3,2016-06-25,p1191881,1,1750,c319923
38,1,2016-06-25,p1012751,1,1125,c336759
39,1,2016-06-25,p1100371,2,800,c368084
39,2,2016-06-25,p1191881,1,1750,c368084
39,3,2016-06-25,p1284851,1,2750,c368084
40,1,2016-06-25,p1054261,1,2091,c045953
40,2,2016-06-25,p1072601,1,4100,c045953
40,3,2016-06-25,p1012761,1,1900,c045953
41,1,2016-06-25,p1005891,1,1950,c068224
41,2,2016-06-25,p1191881,1,1750,c068224
41,3,2016-06-25,p1231011,1,909,c068224
41,4,2016-06-25,p1149401,2,1818,c068224
41,5,2016-06-25,p1175481,1,1300,c068224
41,6,2016-06-25,p1097821,2,2000,c068224
42,1,2016-06-25,p1246581,2,2272,c214899
42,2,2016-06-25,p1119071,1,1091,c214899
43,1,2016-06-25,p1119071,1,1091,c226584
43,2,2016-06-25,p1207951,1,2800,c226584
43,3,2016-06-25,p1159481,1,1650,c226584
43,4,2016-06-25,p1237811,1,8000,c226584
43,5,2016-06-25,p1012581,1,1050,c226584
43,6,2016-06-25,p1097591,1,600,c226584
44,1,2016-06-25,p1149391,1,909,c315780
44,2,2016-06-25,p1152861,1,1091,c315780
45,1,2016-06-25,p1175481,1,1300,c366986
46,1,2016-06-25,p1097821,2,2000,c052684
46,2,2016-06-25,p1234751,3,2727,c052684
46,3,2016-06-25,p1284851,1,2750,c052684
47,1,2016-06-25,p1097821,2,2000,c070249
48,1,2016-06-25,p1237811,1,8000,c088439
48,2,2016-06-25,p1175481,1,1300,c088439
48,3,2016-06-25,p1200641,1,5700,c088439
48,4,2016-06-25,p1036481,1,1050,c088439
49,1,2016-06-25,p1012761,1,1900,c169958
49,2,2016-06-25,p1097591,1,600,c169958
50,1,2016-06-25,p1005891,1,1950,c343446
50,2,2016-06-25,p1284851,1,2750,c343446
51,1,2016-06-25,p1175481,1,1300,c359395
51,2,2016-06-25,p1097821,2,2000,c359395
51,3,2016-06-25,p1012751,1,1250,c359395
52,1,2016-06-25,p1012751,2,2500,c017629
52,2,2016-06-25,p1005621,1,2900,c017629
52,3,2016-06-25,p1207951,1,2800,c017629
52,4,2016-06-25,p1233511,1,2050,c017629
53,1,2016-06-25,p1012641,1,1100,c058487
53,2,2016-06-25,p1246581,3,3408,c058487
54,1,2016-06-25,p1246581,1,1136,c082146
55,1,2016-06-25,p1175481,1,1300,c096068
56,1,2016-06-25,p1097821,1,1000,c121138
56,2,2016-06-25,p1119071,1,1091,c121138
57,1,2016-06-25,p1005891,1,1950,c167520
58,1,2016-06-25,p1175481,1,1300,c232687
59,1,2016-06-25,p1012581,2,2100,c319782
59,2,2016-06-25,p1256521,1,1850,c319782
60,1,2016-06-25,p1200641,1,5700,c324061
61,1,2016-06-25,p1207951,1,2800,c326331
61,2,2016-06-25,p1233511,1,2050,c326331
61,3,2016-06-25,p1012881,1,1600,c326331
62,1,2016-06-25,p1012581,1,1050,c336644
62,2,2016-06-25,p1097591,1,600,c336644
63,1,2016-06-25,p1133371,2,1800,c367093
63,2,2016-06-25,p1133371,4,4000,c367093
63,3,2016-06-25,p1072601,1,4100,c367093
64,1,2016-06-25,p1012761,1,1900,c377969
64,2,2016-06-25,p1005891,1,1950,c377969
65,1,2016-06-25,p1200641,1,5700,c056795
65,2,2016-06-25,p1012881,1,1600,c056795
65,3,2016-06-25,p1005891,1,1950,c056795
66,1,2016-06-25,p1005891,1,1950,c086983
66,2,2016-06-25,p1012641,1,1100,c086983
66,3,2016-06-25,p1026741,1,3227,c086983
67,1,2016-06-25,p1013161,1,2950,c115575
68,1,2016-06-25,p1256521,1,1850,c121303
68,2,2016-06-25,p1149391,2,1818,c121303
68,3,2016-06-25,p1149401,2,1818,c121303
68,4,2016-06-25,p1149411,2,2000,c121303
68,5,2016-06-25,p1159481,1,1650,c121303
68,6,2016-06-25,p1175481,1,1300,c121303
68,7,2016-06-25,p1191881,1,1750,c121303
68,8,2016-06-25,p1207951,1,2800,c121303
68,9,2016-06-25,p1030071,1,2450,c121303
68,10,2016-06-25,p1072601,1,4100,c121303
68,11,2016-06-25,p1012761,1,1900,c121303
68,12,2016-06-25,p1097591,1,600,c121303
68,13,2016-06-25,p1006281,1,864,c121303
68,14,2016-06-25,p1001771,1,3600,c121303
69,1,2016-06-25,p1005771,3,5550,c206248
70,1,2016-06-25,p1001771,1,3600,c234998
71,1,2016-06-25,p1175481,1,1300,c350918
71,2,2016-06-25,p1233511,1,2050,c350918
72,1,2016-06-25,p1072601,1,4100,c368015
72,2,2016-06-25,p1246581,1,1136,c368015
73,1,2016-06-25,p1012751,1,1125,c368109
1,1,2016-06-26,p1284851,2,5500,c055599
2,1,2016-06-26,p1231011,2,1818,c082146
2,2,2016-06-26,p1149401,1,909,c082146
2,3,2016-06-26,p1001771,1,3600,c082146
2,4,2016-06-26,p1012881,2,3200,c082146
3,1,2016-06-26,p1012751,1,1250,c111738
4,1,2016-06-26,p1097821,1,1000,c115806
5,1,2016-06-26,p1097821,2,2000,c121138
6,1,2016-06-26,p1246581,2,2272,c187029
7,1,2016-06-26,p1231011,3,2727,c204613
8,1,2016-06-26,p1149401,2,1818,c230379
8,2,2016-06-26,p1149411,2,2000,c230379
8,3,2016-06-26,p1152861,2,2182,c230379
8,4,2016-06-26,p1256521,1,1850,c230379
8,5,2016-06-26,p1139681,1,909,c230379
8,6,2016-06-26,p1139701,2,2090,c230379
9,1,2016-06-26,p1149381,1,1182,c367093
9,2,2016-06-26,p1149391,4,3636,c367093
10,1,2016-06-26,p1152861,2,2182,c054256
11,1,2016-06-26,p1159481,2,3300,c153065
11,2,2016-06-26,p1005771,1,1850,c153065
12,1,2016-06-26,p1005771,2,3700,c153787
12,2,2016-06-26,p1097821,1,1000,c153787
13,1,2016-06-26,p1036481,1,1050,c293483
13,2,2016-06-26,p1207951,1,2800,c293483
14,1,2016-06-26,p1133371,2,2000,c314136
14,2,2016-06-26,p1211951,1,1500,c314136
15,1,2016-06-26,p1127201,1,3727,c334413
16,1,2016-06-26,p1175481,1,1300,c353616
16,2,2016-06-26,p1284851,1,2750,c353616
17,1,2016-06-26,p1001771,1,3600,c085328
17,2,2016-06-26,p1072601,1,4100,c085328
17,3,2016-06-26,p1144371,1,1250,c085328
18,1,2016-06-26,p1012761,1,1900,c138630
18,2,2016-06-26,p1013161,1,2950,c138630
18,3,2016-06-26,p1026741,1,3227,c138630
18,4,2016-06-26,p1127201,1,3727,c138630
18,5,2016-06-26,p1133371,1,900,c138630
18,6,2016-06-26,p1005771,1,1850,c138630
18,7,2016-06-26,p1012581,1,1050,c138630
18,8,2016-06-26,p1211951,1,1500,c138630
19,1,2016-06-26,p1149381,1,1182,c156079
19,2,2016-06-26,p1149391,1,909,c156079
19,3,2016-06-26,p1149411,1,1000,c156079
20,1,2016-06-26,p1030071,1,2450,c162537
20,2,2016-06-26,p1149381,3,3546,c162537
20,3,2016-06-26,p1237811,1,8000,c162537
21,1,2016-06-26,p1097821,1,1000,c256847
21,2,2016-06-26,p1144661,1,1600,c256847
22,1,2016-06-26,p1149381,2,2364,c291927
23,1,2016-06-26,p1012881,1,1600,c181972
24,1,2016-06-26,p1149401,3,2727,c221444
24,2,2016-06-26,p1149391,2,1818,c221444
25,1,2016-06-26,p1097821,1,1000,c238991
25,2,2016-06-26,p1001771,2,7200,c238991
25,3,2016-06-26,p1005891,1,1950,c238991
25,4,2016-06-26,p1284851,2,5500,c238991
26,1,2016-06-26,p1144661,1,1600,c341674
27,1,2016-06-26,p1005891,1,1950,c032944
28,1,2016-06-26,p1072601,1,3280,c057902
29,1,2016-06-26,p1159481,1,1650,c089400
30,1,2016-06-26,p1012751,1,1250,c132676
31,1,2016-06-26,p1207951,1,2800,c219318
32,1,2016-06-26,p1237811,1,8000,c323093
33,1,2016-06-26,p1231011,1,909,c342149
33,2,2016-06-26,p1012751,1,1250,c342149
33,3,2016-06-26,p1144371,2,2500,c342149
34,1,2016-06-26,p1256521,2,3700,c047907
35,1,2016-06-26,p1005891,1,1950,c076462
36,1,2016-06-26,p1237811,1,8000,c082838
36,2,2016-06-26,p1005891,1,1950,c082838
37,1,2016-06-26,p1012751,1,1250,c168775
37,2,2016-06-26,p1191881,1,1750,c168775
38,1,2016-06-26,p1191881,1,1750,c171937
38,2,2016-06-26,p1144371,1,1250,c171937
38,3,2016-06-26,p1144661,1,1600,c171937
39,1,2016-06-26,p1231011,1,909,c318126
40,1,2016-06-26,p1159481,1,1650,c357801
40,2,2016-06-26,p1144371,1,1250,c357801
41,1,2016-06-26,p1100371,1,400,c366858
41,2,2016-06-26,p1097591,1,600,c366858
42,1,2016-06-26,p1054261,1,2091,c226725
42,2,2016-06-26,p1097821,1,1000,c226725
43,1,2016-06-26,p1005771,2,3700,c230879
43,2,2016-06-26,p1234751,1,909,c230879
44,1,2016-06-26,p1175481,1,1300,c274736
44,2,2016-06-26,p1149391,1,909,c274736
44,3,2016-06-26,p1200641,1,5700,c274736
44,4,2016-06-26,p1211951,1,1500,c274736
44,5,2016-06-26,p1237811,1,8000,c274736
44,6,2016-06-26,p1013161,1,2950,c274736
44,7,2016-06-26,p1144371,1,1250,c274736
44,8,2016-06-26,p1012751,1,1250,c274736
45,1,2016-06-26,p1119071,1,1091,c366188
45,2,2016-06-26,p1052661,1,1455,c366188
46,1,2016-06-26,p1054261,1,2091,c057792
46,2,2016-06-26,p1011291,1,273,c057792
46,3,2016-06-26,p1284851,1,2750,c057792
46,4,2016-06-26,p1191881,1,1750,c057792
46,5,2016-06-26,p1231011,2,1818,c057792
47,1,2016-06-26,p1119071,1,1091,c277839
48,1,2016-06-26,p1284851,1,2750,c302963
49,1,2016-06-26,p1012751,1,1250,c323884
1,1,2016-06-27,p1012581,1,1050,c118603
2,1,2016-06-27,p1012751,1,1250,c130228
2,2,2016-06-27,p1012761,1,1900,c130228
2,3,2016-06-27,p1030071,2,4900,c130228
3,1,2016-06-27,p1144371,1,1250,c222322
4,1,2016-06-27,p1100371,3,1200,c283212
5,1,2016-06-27,p1005891,1,1950,c305406
6,1,2016-06-27,p1233511,1,2050,c335797
7,1,2016-06-27,p1207951,1,2800,c357766
8,1,2016-06-27,p1211951,1,1700,c037575
8,2,2016-06-27,p1013161,1,2950,c037575
8,3,2016-06-27,p1159481,1,1650,c037575
8,4,2016-06-27,p1012641,1,1100,c037575
9,1,2016-06-27,p1012751,1,1250,c038099
10,1,2016-06-27,p1054261,1,2091,c118079
11,1,2016-06-27,p1284851,1,2750,c124389
12,1,2016-06-27,p1005771,1,1850,c131572
13,1,2016-06-27,p1152861,1,1091,c193651
14,1,2016-06-27,p1284851,2,5500,c270755
15,1,2016-06-27,p1012581,1,1050,c271462
16,1,2016-06-27,p1152861,2,2182,c283663
17,1,2016-06-27,p1133371,1,800,c315780
17,2,2016-06-27,p1200641,1,5200,c315780
18,1,2016-06-27,p1005771,1,1850,c328823
18,2,2016-06-27,p1012751,1,1250,c328823
18,3,2016-06-27,p1284851,1,2750,c328823
19,1,2016-06-27,p1100371,1,400,c341675
20,1,2016-06-27,p1231011,1,909,c343469
20,2,2016-06-27,p1054261,1,2091,c343469
20,3,2016-06-27,p1052661,1,1455,c343469
21,1,2016-06-27,p1030071,2,4900,c352730
21,2,2016-06-27,p1233511,1,2050,c352730
21,3,2016-06-27,p1246581,1,1136,c352730
22,1,2016-06-27,p1012881,1,1600,c377720
22,2,2016-06-27,p1144371,1,1250,c377720
23,1,2016-06-27,p1127201,1,3727,c028666
23,2,2016-06-27,p1159481,1,1650,c028666
23,3,2016-06-27,p1012881,1,1600,c028666
23,4,2016-06-27,p1072601,2,9200,c028666
24,1,2016-06-27,p1012581,1,1050,c029643
24,2,2016-06-27,p1012641,1,1100,c029643
25,1,2016-06-27,p1175481,1,1300,c082866
25,2,2016-06-27,p1012641,1,1100,c082866
26,1,2016-06-27,p1030071,2,4900,c095789
27,1,2016-06-27,p1072601,1,3680,c105246
28,1,2016-06-27,p1011291,2,546,c136498
28,2,2016-06-27,p1235451,1,1227,c136498
29,1,2016-06-27,p1175481,1,1300,c193316
30,1,2016-06-27,p1234751,1,818,c218626
31,1,2016-06-27,p1284851,1,2750,c238049
32,1,2016-06-27,p1011291,1,273,c277294
32,2,2016-06-27,p1012761,1,1900,c277294
32,3,2016-06-27,p1030071,1,2450,c277294
33,1,2016-06-27,p1012751,1,1250,c283989
33,2,2016-06-27,p1072601,1,3680,c283989
34,1,2016-06-27,p1231011,1,909,c349063
35,1,2016-06-27,p1005771,3,5550,c083107
35,2,2016-06-27,p1175481,2,2600,c083107
35,3,2016-06-27,p1207951,1,2800,c083107
35,4,2016-06-27,p1012751,2,2500,c083107
36,1,2016-06-27,p1054261,1,2091,c111322
36,2,2016-06-27,p1231011,2,1818,c111322
37,1,2016-06-27,p1005771,1,1850,c111750
37,2,2016-06-27,p1127201,1,3727,c111750
37,3,2016-06-27,p1152861,1,1091,c111750
37,4,2016-06-27,p1284851,1,2750,c111750
37,5,2016-06-27,p1175481,1,1300,c111750
38,1,2016-06-27,p1255281,4,4728,c130574
38,2,2016-06-27,p1256521,1,1850,c130574
39,1,2016-06-27,p1231011,2,1818,c199305
39,2,2016-06-27,p1149381,1,1182,c199305
40,1,2016-06-27,p1030071,1,2450,c214911
41,1,2016-06-27,p1246581,1,1136,c215674
41,2,2016-06-27,p1162631,1,4600,c215674
42,1,2016-06-27,p1030071,1,2450,c307738
42,2,2016-06-27,p1144371,1,1250,c307738
42,3,2016-06-27,p1162631,4,18400,c307738
43,1,2016-06-27,p1284851,1,2750,c328222
44,1,2016-06-27,p1097821,1,1000,c335275
44,2,2016-06-27,p1207951,1,2800,c335275
44,3,2016-06-27,p1175481,1,1300,c335275
44,4,2016-06-27,p1152861,1,1091,c335275
45,1,2016-06-27,p1119071,2,2182,c342774
45,2,2016-06-27,p1097821,2,2000,c342774
45,3,2016-06-27,p1235451,3,3681,c342774
46,1,2016-06-27,p1005891,2,3900,c355506
47,1,2016-06-27,p1211951,1,1700,c359395
47,2,2016-06-27,p1005771,1,1850,c359395
48,1,2016-06-27,p1012751,1,1250,c086983
49,1,2016-06-27,p1233511,1,2050,c096068
50,1,2016-06-27,p1026741,3,9681,c100815
50,2,2016-06-27,p1006411,2,2182,c100815
51,1,2016-06-27,p1149411,1,1000,c109363
52,1,2016-06-27,p1284851,1,2750,c153528
53,1,2016-06-27,p1207951,1,2800,c155920
54,1,2016-06-27,p1284851,1,2750,c189316
55,1,2016-06-27,p1191881,1,1750,c202538
55,2,2016-06-27,p1012581,1,1050,c202538
55,3,2016-06-27,p1001771,1,3600,c202538
56,1,2016-06-27,p1011291,5,1290,c213699
57,1,2016-06-27,p1005771,1,1850,c229358
58,1,2016-06-27,p1246581,2,2272,c265473
58,2,2016-06-27,p1255281,1,1182,c265473
59,1,2016-06-27,p1284851,1,2750,c265814
59,2,2016-06-27,p1175481,1,1300,c265814
60,1,2016-06-27,p1072601,1,4600,c274126
60,2,2016-06-27,p1127201,2,7454,c274126
61,1,2016-06-27,p1211951,2,3400,c310553
61,2,2016-06-27,p1191881,3,5250,c310553
61,3,2016-06-27,p1144661,1,1600,c310553
62,1,2016-06-27,p1231011,2,1818,c349634
63,1,2016-06-27,p1005891,1,1950,c354828
63,2,2016-06-27,p1012581,1,1050,c354828
64,1,2016-06-27,p1097821,1,1000,c362576
64,2,2016-06-27,p1119071,1,1091,c362576
65,1,2016-06-27,p1030071,1,2450,c017732
66,1,2016-06-27,p1207951,1,2800,c046178
67,1,2016-06-27,p1233511,1,2050,c068727
67,2,2016-06-27,p1246581,1,1136,c068727
67,3,2016-06-27,p1030071,2,4900,c068727
68,1,2016-06-27,p1175481,1,1300,c088828
68,2,2016-06-27,p1072601,1,4600,c088828
69,1,2016-06-27,p1005891,3,5850,c192172
70,1,2016-06-27,p1233511,1,2050,c300072
70,2,2016-06-27,p1284851,1,2750,c300072
70,3,2016-06-27,p1012641,1,1100,c300072
71,1,2016-06-27,p1175481,1,1300,c312420
71,2,2016-06-27,p1072601,2,6440,c312420
71,3,2016-06-27,p1005771,1,1850,c312420
72,1,2016-06-27,p1005771,1,1850,c319603
72,2,2016-06-27,p1284851,1,2750,c319603
73,1,2016-06-27,p1149411,1,1000,c333911
74,1,2016-06-27,p1191881,1,1750,c339083
74,2,2016-06-27,p1026741,1,3227,c339083
74,3,2016-06-27,p1072601,1,4600,c339083
75,1,2016-06-27,p1012881,1,1600,c345390
76,1,2016-06-27,p1012751,1,1250,c017672
76,2,2016-06-27,p1030071,1,2450,c017672
76,3,2016-06-27,p1072601,1,4600,c017672
77,1,2016-06-27,p1233511,1,1947,c043687
78,1,2016-06-27,p1152861,1,1091,c139739
79,1,2016-06-27,p1133371,2,2000,c140124
80,1,2016-06-27,p1005771,1,1850,c171937
81,1,2016-06-27,p1233511,1,2050,c206400
81,2,2016-06-27,p1152861,1,1091,c206400
82,1,2016-06-27,p1005891,1,1950,c216253
83,1,2016-06-27,p1072601,2,9200,c219362
83,2,2016-06-27,p1011291,1,273,c219362
83,3,2016-06-27,p1005771,1,1850,c219362
84,1,2016-06-27,p1284851,2,5500,c223840
85,1,2016-06-27,p1175481,1,1300,c318849
86,1,2016-06-27,p1036481,2,2100,c335135
86,2,2016-06-27,p1012751,1,1250,c335135
86,3,2016-06-27,p1162631,1,3220,c335135
86,4,2016-06-27,p1162631,1,3680,c335135
86,5,2016-06-27,p1005771,2,3700,c335135
86,6,2016-06-27,p1175481,1,1300,c335135
87,1,2016-06-27,p1011291,16,4368,c341672
88,1,2016-06-27,p1231011,1,909,c345899
88,2,2016-06-27,p1234751,1,818,c345899
89,1,2016-06-27,p1006281,1,777,c052308
90,1,2016-06-27,p1284851,1,2750,c070800
91,1,2016-06-27,p1005891,2,3900,c081451
91,2,2016-06-27,p1005771,2,3700,c081451
91,3,2016-06-27,p1036481,1,1050,c081451
91,4,2016-06-27,p1036481,1,840,c081451
91,5,2016-06-27,p1162631,1,3220,c081451
92,1,2016-06-27,p1284851,1,2750,c085186
92,2,2016-06-27,p1012751,1,1250,c085186
93,1,2016-06-27,p1231011,2,1818,c088320
93,2,2016-06-27,p1191881,1,1750,c088320
94,1,2016-06-27,p1200641,1,5200,c091138
95,1,2016-06-27,p1207951,2,5600,c150417
95,2,2016-06-27,p1191881,1,1750,c150417
95,3,2016-06-27,p1175481,1,1300,c150417
95,4,2016-06-27,p1284851,1,2750,c150417
96,1,2016-06-27,p1211951,1,1700,c192673
96,2,2016-06-27,p1284851,1,2750,c192673
97,1,2016-06-27,p1005771,1,1850,c313987
98,1,2016-06-27,p1246581,1,1136,c347991
98,2,2016-06-27,p1012951,1,1200,c347991
99,1,2016-06-27,p1175481,1,1300,c359520
1,1,2016-06-28,p1054261,2,4182,c017624
1,2,2016-06-28,p1072601,1,4600,c017624
1,3,2016-06-28,p1200641,1,5200,c017624
2,1,2016-06-28,p1231011,1,909,c111322
3,1,2016-06-28,p1005771,1,1850,c122804
3,2,2016-06-28,p1012951,1,1200,c122804
3,3,2016-06-28,p1233511,1,2050,c122804
4,1,2016-06-28,p1246581,1,1136,c226603
4,2,2016-06-28,p1284851,1,2750,c226603
5,1,2016-06-28,p1284851,1,2667,c257932
5,2,2016-06-28,p1030071,2,4752,c257932
6,1,2016-06-28,p1246581,1,1136,c342774
7,1,2016-06-28,p1005771,1,1850,c038572
7,2,2016-06-28,p1149401,1,909,c038572
8,1,2016-06-28,p1144371,1,1250,c048774
8,2,2016-06-28,p1006411,1,1091,c048774
8,3,2016-06-28,p1026741,1,3227,c048774
8,4,2016-06-28,p1030071,1,2450,c048774
9,1,2016-06-28,p1191881,1,1400,c077390
10,1,2016-06-28,p1149381,3,3546,c088683
11,1,2016-06-28,p1231011,2,1818,c095789
12,1,2016-06-28,p1191881,1,1750,c238049
12,2,2016-06-28,p1005771,1,1850,c238049
12,3,2016-06-28,p1005891,1,1950,c238049
13,1,2016-06-28,p1072601,1,4600,c261935
13,2,2016-06-28,p1005891,1,1950,c261935
14,1,2016-06-28,p1011291,1,273,c266952
14,2,2016-06-28,p1054261,1,2091,c266952
15,1,2016-06-28,p1149381,1,1182,c270755
15,2,2016-06-28,p1149411,1,1000,c270755
15,3,2016-06-28,p1152861,1,1091,c270755
16,1,2016-06-28,p1284851,1,2750,c304195
16,2,2016-06-28,p1191881,1,1750,c304195
16,3,2016-06-28,p1211951,1,1700,c304195
16,4,2016-06-28,p1013161,1,2950,c304195
16,5,2016-06-28,p1100371,2,800,c304195
17,1,2016-06-28,p1005891,1,1950,c380445
17,2,2016-06-28,p1284851,1,2750,c380445
18,1,2016-06-28,p1175481,1,1300,c051771
18,2,2016-06-28,p1005771,1,1850,c051771
18,3,2016-06-28,p1012581,1,1050,c051771
18,4,2016-06-28,p1012951,1,1200,c051771
19,1,2016-06-28,p1005771,1,1850,c168775
19,2,2016-06-28,p1175481,1,1300,c168775
19,3,2016-06-28,p1284851,1,2750,c168775
20,1,2016-06-28,p1030071,1,2450,c177633
21,1,2016-06-28,p1144371,1,1250,c259666
21,2,2016-06-28,p1284851,1,2750,c259666
22,1,2016-06-28,p1005891,1,1950,c262152
23,1,2016-06-28,p1012751,1,1250,c315780
23,2,2016-06-28,p1026741,1,3227,c315780
23,3,2016-06-28,p1030071,1,2450,c315780
24,1,2016-06-28,p1030071,2,4900,c085186
25,1,2016-06-28,p1231011,1,909,c088320
26,1,2016-06-28,p1052661,1,1455,c098233
26,2,2016-06-28,p1144371,1,1250,c098233
26,3,2016-06-28,p1235451,1,1227,c098233
27,1,2016-06-28,p1284851,1,2750,c113117
27,2,2016-06-28,p1207951,1,2800,c113117
27,3,2016-06-28,p1005891,1,1950,c113117
28,1,2016-06-28,p1005891,1,1950,c212211
28,2,2016-06-28,p1175481,1,1300,c212211
29,1,2016-06-28,p1231011,6,5454,c221444
29,2,2016-06-28,p1152861,2,2182,c221444
30,1,2016-06-28,p1175481,1,1300,c317345
31,1,2016-06-28,p1030071,1,2450,c345371
32,1,2016-06-28,p1030071,2,4900,c352817
32,2,2016-06-28,p1097821,1,1000,c352817
32,3,2016-06-28,p1233511,1,2050,c352817
33,1,2016-06-28,p1030071,1,2450,c026307
34,1,2016-06-28,p1233511,1,2050,c032201
34,2,2016-06-28,p1159481,1,1650,c032201
34,3,2016-06-28,p1175481,1,1300,c032201
34,4,2016-06-28,p1191881,1,1750,c032201
35,1,2016-06-28,p1246581,1,1136,c076781
36,1,2016-06-28,p1011291,1,273,c111750
36,2,2016-06-28,p1127201,1,3727,c111750
36,3,2016-06-28,p1139681,1,909,c111750
37,1,2016-06-28,p1162631,1,4600,c156419
38,1,2016-06-28,p1012751,1,1000,c181747
38,2,2016-06-28,p1005771,1,1850,c181747
38,3,2016-06-28,p1005891,1,1950,c181747
39,1,2016-06-28,p1005771,1,1850,c189316
40,1,2016-06-28,p1149381,1,1182,c192673
40,2,2016-06-28,p1231011,2,1818,c192673
40,3,2016-06-28,p1234751,1,818,c192673
41,1,2016-06-28,p1175481,1,1300,c232842
42,1,2016-06-28,p1234751,2,1636,c268330
42,2,2016-06-28,p1030071,1,2450,c268330
43,1,2016-06-28,p1246581,1,1136,c271006
44,1,2016-06-28,p1233511,1,2050,c280766
44,2,2016-06-28,p1207951,1,2800,c280766
44,3,2016-06-28,p1012751,1,1250,c280766
44,4,2016-06-28,p1005891,1,1950,c280766
44,5,2016-06-28,p1001771,1,3600,c280766
45,1,2016-06-28,p1012581,1,1050,c283926
45,2,2016-06-28,p1144371,1,1250,c283926
46,1,2016-06-28,p1127201,4,14908,c341209
47,1,2016-06-28,p1072601,1,3680,c365400
